review_id,date,year,month,quarter,company,category,rating,review_text,true_sentiment,primary_topic,all_topics,is_priority,priority_signals,word_count,char_count
REV01248,2022-01-11,2022,1,Q1,Robert Dyas,Home & Kitchen,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01249,2022-03-10,2022,3,Q1,Boots,Health & Beauty,5,"Five star experience. Product is exactly as shown, delivery was free and very fast. Would recommend.",positive,delivery,delivery|product_accuracy,False,,16,100
REV01250,2024-07-15,2024,7,Q3,Cult Beauty,Health & Beauty,4,"Five star experience. Product is exactly as shown, delivery was free and very fast. Would recommend.",positive,delivery,delivery|product_accuracy,False,,16,100
REV01251,2024-04-12,2024,4,Q2,Holland & Barrett,Health & Beauty,4,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01252,2022-07-05,2022,7,Q3,Next,Clothing & Fashion,4,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV01253,2022-11-28,2022,11,Q4,Ebuyer,Electronics,3,Standard purchase experience. Nothing exceptional to report. Item is functional and reasonably priced.,neutral,price_value,price_value,False,,13,102
REV01254,2024-07-20,2024,7,Q3,GO Outdoors,Sports & Outdoors,1,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV01255,2023-01-14,2023,1,Q1,Holland & Barrett,Health & Beauty,3,Reasonably satisfied. Delivery was a day late but item is decent quality for the price paid.,neutral,delivery,delivery|quality|price_value,False,,16,92
REV01256,2022-01-03,2022,1,Q1,Robert Dyas,Home & Kitchen,3,Adequate product. Not the best I have bought but not the worst either. Probably would not reorder.,neutral,general,general,False,,17,98
REV01257,2022-03-08,2022,3,Q1,Decathlon UK,Sports & Outdoors,5,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV01258,2023-03-01,2023,3,Q1,Robert Dyas,Home & Kitchen,1,DATA BREACH: My personal and payment data appears to have been compromised. Taking legal action immediately. I am seeking compensation.,negative,general,general,True,legal_threat|data_privacy,20,135
REV01259,2024-11-20,2024,11,Q4,Decathlon UK,Sports & Outdoors,1,Absolutely furious. Product completely different to what was advertised. Refused to accept the return. Awful.,negative,returns_refunds,returns_refunds|product_accuracy,False,,15,109
REV01260,2024-01-19,2024,1,Q1,Wiggle,Sports & Outdoors,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01261,2022-12-25,2022,12,Q4,Cult Beauty,Health & Beauty,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01262,2023-02-24,2023,2,Q1,Halfords,Sports & Outdoors,3,Decent enough for the price. Not quite what I expected from the description but it does the job.,neutral,price_value,price_value,False,,18,96
REV01263,2024-09-06,2024,9,Q3,Marks & Spencer,Clothing & Fashion,4,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01264,2023-04-07,2023,4,Q2,Halfords,Sports & Outdoors,3,It's alright. Does what it says on the tin. Packaging was a bit flimsy but item was undamaged.,neutral,quality,quality|packaging,False,,18,94
REV01265,2023-07-22,2023,7,Q3,Wayfair UK,Home & Kitchen,5,"Absolutely love this product. Easy to order, great communication, arrived perfectly packaged. Thank you.",positive,delivery,delivery|packaging,False,,14,104
REV01266,2024-09-22,2024,9,Q3,TechDirect UK,Electronics,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01267,2024-12-27,2024,12,Q4,Foyles,Books & Media,5,"Five star experience. Product is exactly as shown, delivery was free and very fast. Would recommend.",positive,delivery,delivery|product_accuracy,False,,16,100
REV01268,2023-01-21,2023,1,Q1,Robert Dyas,Home & Kitchen,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV01269,2023-08-14,2023,8,Q3,Boots,Health & Beauty,4,Fantastic buy. The item is perfect and arrived well before the estimated delivery date. Very impressed.,positive,delivery,delivery,False,,16,103
REV01270,2022-10-31,2022,10,Q4,TechDirect UK,Electronics,4,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV01271,2023-08-24,2023,8,Q3,Holland & Barrett,Health & Beauty,4,"Absolutely love this product. Easy to order, great communication, arrived perfectly packaged. Thank you.",positive,delivery,delivery|packaging,False,,14,104
REV01272,2024-05-10,2024,5,Q2,Cult Beauty,Health & Beauty,5,"Five star experience. Product is exactly as shown, delivery was free and very fast. Would recommend.",positive,delivery,delivery|product_accuracy,False,,16,100
REV01273,2022-02-15,2022,2,Q1,Boots,Health & Beauty,4,Exceptional service from start to finish. The product exceeded my expectations completely. Highly recommended.,positive,customer_service,customer_service,False,,14,110
REV01274,2023-12-04,2023,12,Q4,John Lewis,Clothing & Fashion,2,Absolutely furious. Product completely different to what was advertised. Refused to accept the return. Awful.,negative,returns_refunds,returns_refunds|product_accuracy,False,,15,109
REV01275,2024-07-26,2024,7,Q3,Wiggle,Sports & Outdoors,2,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV01276,2023-06-17,2023,6,Q2,Argos,Home & Kitchen,4,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV01277,2022-10-31,2022,10,Q4,Boohoo,Clothing & Fashion,4,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV01278,2023-08-08,2023,8,Q3,Wayfair UK,Home & Kitchen,1,Worst online shopping experience of my life. Wrong item sent twice and customer service is completely useless.,negative,customer_service,customer_service,False,,17,110
REV01279,2022-11-11,2022,11,Q4,Next,Clothing & Fashion,3,Standard experience. Item is acceptable. Would have given five stars if delivery had been quicker.,neutral,delivery,delivery,False,,15,98
REV01280,2022-09-17,2022,9,Q3,Next,Clothing & Fashion,5,Fantastic quality for the price. Delivery was super fast and packaging was excellent. Five stars from me.,positive,delivery,delivery|quality|price_value|packaging,False,,17,105
REV01281,2022-03-13,2022,3,Q1,LookFantastic,Health & Beauty,4,Superb quality and great value. Delivery was prompt and the item was well packaged. Very pleased indeed.,positive,delivery,delivery|quality|price_value|packaging,False,,17,104
REV01282,2024-07-07,2024,7,Q3,Wiggle,Sports & Outdoors,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01283,2022-02-21,2022,2,Q1,WHSmith,Books & Media,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01284,2023-10-18,2023,10,Q4,Superdrug,Health & Beauty,1,SCAM ALERT: Charged me three times for one order and completely unresponsive. Reporting to Trading Standards. Avoid this company.,negative,general,general,True,legal_threat|fraud_scam,19,129
REV01285,2024-11-05,2024,11,Q4,ASOS,Clothing & Fashion,3,"Middle of the road. Item arrived in reasonable time and is satisfactory. Nothing more, nothing less.",neutral,delivery,delivery,False,,16,100
REV01286,2024-06-24,2024,6,Q2,Wayfair UK,Home & Kitchen,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01287,2022-03-24,2022,3,Q1,Dunelm,Home & Kitchen,3,It's okay. Expected slightly better quality based on the photos but it is acceptable for everyday use.,neutral,quality,quality|product_accuracy,False,,17,102
REV01288,2024-04-02,2024,4,Q2,John Lewis,Clothing & Fashion,4,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV01289,2023-10-31,2023,10,Q4,WHSmith,Books & Media,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV01290,2023-07-24,2023,7,Q3,Scan Computers,Electronics,1,Do not order from here. My parcel was lost and they refused to refund me without raising a formal dispute.,negative,delivery,delivery|returns_refunds,False,,20,106
REV01291,2022-06-28,2022,6,Q2,ASOS,Clothing & Fashion,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01292,2024-11-13,2024,11,Q4,Book Depository,Books & Media,5,"Five star experience. Product is exactly as shown, delivery was free and very fast. Would recommend.",positive,delivery,delivery|product_accuracy,False,,16,100
REV01293,2024-01-28,2024,1,Q1,AO.com,Electronics,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01294,2023-12-21,2023,12,Q4,LookFantastic,Health & Beauty,5,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV01295,2024-06-28,2024,6,Q2,Robert Dyas,Home & Kitchen,1,Disgusting customer service. They ignored my emails for two weeks. Had to raise a PayPal dispute to get help.,negative,delivery,delivery|customer_service|returns_refunds,False,,19,109
REV01296,2024-05-18,2024,5,Q2,GO Outdoors,Sports & Outdoors,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01297,2022-06-26,2022,6,Q2,GO Outdoors,Sports & Outdoors,5,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV01298,2023-11-18,2023,11,Q4,Next,Clothing & Fashion,5,"Five star experience. Product is exactly as shown, delivery was free and very fast. Would recommend.",positive,delivery,delivery|product_accuracy,False,,16,100
REV01299,2022-01-14,2022,1,Q1,Scan Computers,Electronics,1,DANGEROUS: Electrical item overheated and melted. Lucky we were home. Reporting to product safety authority. I have documented everything.,negative,safety,safety,True,safety_hazard,19,138
REV01300,2022-10-08,2022,10,Q4,LookFantastic,Health & Beauty,2,Worst online shopping experience of my life. Wrong item sent twice and customer service is completely useless.,negative,customer_service,customer_service,False,,17,110
REV01301,2024-10-01,2024,10,Q4,Next,Clothing & Fashion,5,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV01302,2024-08-07,2024,8,Q3,AO.com,Electronics,2,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01303,2023-09-07,2023,9,Q3,ASOS,Clothing & Fashion,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01304,2023-01-03,2023,1,Q1,GO Outdoors,Sports & Outdoors,5,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV01305,2024-10-06,2024,10,Q4,Holland & Barrett,Health & Beauty,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01306,2024-09-11,2024,9,Q3,Scan Computers,Electronics,1,FRAUD: Never received item worth £450. Tracking shows delivered but nothing arrived. Police report filed. I am seeking compensation.,negative,delivery,delivery|price_value,True,legal_threat|fraud_scam,19,132
